Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_365:0000152,ABLSev_E_1to9_T3,ABL3,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000004,Ascochyta blight severity,Biotic stress trait,The severity of Ascochyta blight caused by the agent Ascochyta fabae.,,ABLSev,,Plant,Ascochyta blight severity,,,CO_365:0000151,Ascochyta blight severity - Estimation - T3,Estimation,"Observe the severity of Ascochyta blight, and rate it.",,,CO_365:0000085,1-9 Ascochyta blight severity scale,Ordinal,,,,,1= No disease visible on any plant (highly resistant),4= between 3 and 5,"5= Lesions visible on up to 25% of the plants, stem girdling on less than 10% of the plants but little damage (tolerant)",2= between 1 and 3,"3= Lesions visible on less than 10% of the plants, no stem girdling (resistant)",8= between 7 and 9,"9= Lesions profuse on all plants, stem girdling present on more than 50% of the plants and death of most plants (highly susceptible).",6= between 5 and 7,"7= Lesions present on most plants, stem girdling on less than 50% of the plants, resulting in the death of a few plants and causing considerable damage (susceptible)",
,CO_365:0000154,CSpotSev_E_1to9,Cspot,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000005,Chocolate spot severity,Biotic stress trait,The severity of Chocolate spot caused by the agent Botrytis fabae.,,CSpotSev,,Plant,Chocolate spot severity,,,CO_365:0000153,Chocolate spot severity - Estimation,Estimation,"Observe the severity of Chocolate spot, and rate it.",,,CO_365:0000086,1-9 Chocolate spot severity scale,Ordinal,,,,,1= No disease symptoms or very small specks,4= between 3 and 5,5= Some coalesced lesions with some defoliation,2= between 1 and 3,3= Few small discrete lesions,8= between 7 and 9,"9= Extensive lesions on leaves, stems and pods, severe defoliation, heavy sporulation, stem girdling, blackening and death of more than 80% of plants",6= between 5 and 7,"7= Large coalesced sporulating lesions, 50% defoliation and some dead plant",
,CO_365:0000156,CSpotSev_E_1to9_T1,CSpot1,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000005,Chocolate spot severity,Biotic stress trait,The severity of Chocolate spot caused by the agent Botrytis fabae.,,CSpotSev,,Plant,Chocolate spot severity,,,CO_365:0000155,Chocolate spot severity - Estimation - T1,Estimation,"Observe the severity of Chocolate spot, and rate it.",,,CO_365:0000086,1-9 Chocolate spot severity scale,Ordinal,,,,,1= No disease symptoms or very small specks,4= between 3 and 5,5= Some coalesced lesions with some defoliation,2= between 1 and 3,3= Few small discrete lesions,8= between 7 and 9,"9= Extensive lesions on leaves, stems and pods, severe defoliation, heavy sporulation, stem girdling, blackening and death of more than 80% of plants",6= between 5 and 7,"7= Large coalesced sporulating lesions, 50% defoliation and some dead plant",
,CO_365:0000158,CSpotSev_E_1to9_T2,CSpot2,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000005,Chocolate spot severity,Biotic stress trait,The severity of Chocolate spot caused by the agent Botrytis fabae.,,CSpotSev,,Plant,Chocolate spot severity,,,CO_365:0000157,Chocolate spot severity - Estimation - T2,Estimation,"Observe the severity of Chocolate spot, and rate it.",,,CO_365:0000086,1-9 Chocolate spot severity scale,Ordinal,,,,,1= No disease symptoms or very small specks,4= between 3 and 5,5= Some coalesced lesions with some defoliation,2= between 1 and 3,3= Few small discrete lesions,8= between 7 and 9,"9= Extensive lesions on leaves, stems and pods, severe defoliation, heavy sporulation, stem girdling, blackening and death of more than 80% of plants",6= between 5 and 7,"7= Large coalesced sporulating lesions, 50% defoliation and some dead plant",
,CO_365:0000160,AcdSus _E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000025,Acid soil susceptibility,Abiotic stress trait,The plants susceptibility to acid soil.,,AcdSus,,Plant,Acid soil susceptibility,,,CO_365:0000159,Acid soil susceptibility - Estimation,Estimation,"Observe the plant susceptibility to acid soils, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000162,DrouSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000026,Drought susceptibility,Abiotic stress trait,The plants susceptibility to drought stress.,,DrouSus,,Plant,Drought susceptibility,,,CO_365:0000161,Drought susceptibility - Estimation,Estimation,"Observe the plant susceptibility to drought stress, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000164,FrostSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000027,Frost susceptibility,Abiotic stress trait,The plants susceptibility to frost events.,,FrostSus,,Plant,Frost susceptibility,,,CO_365:0000163,Frost susceptibility - Estimation,Estimation,"Observe the plant susceptibility to a frost event, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000166,HiTempSus_E_1to9,HTT,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000028,High temperature susceptibility,Abiotic stress trait,The plants susceptibility to heat conditions.,,HiTempSus,,Plant,High temperature susceptibility,,,CO_365:0000165,High temperature susceptibility - Estimation,Estimation,"Observe the plant susceptibility to high temperature stress, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000168,SaltSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000029,Salinity susceptibility,Abiotic stress trait,The plants susceptibility to soil salinity.,,SaltSus,,Plant,Salinity susceptibility,,,CO_365:0000167,Salinity susceptibility - Estimation,Estimation,"Observe the plant susceptibility to salinity in soils, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000170,AphSus_E_1to9,,Trial evaluation,,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000030,Aphid susceptibility,Biotic stress trait,The susceptibility to aphids.,,AphSus,,Plant,Aphid susceptibility,,,CO_365:0000169,Aphid susceptibility - Estimation,Estimation,"Observe the plant susceptibility to aphids, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000172,ABLSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000031,Ascochyta blight susceptibility,Biotic stress trait,The plant susceptibility to Ascochyta blight caused by the agent Ascochyta fabae.,,ABLSus,,Plant,Ascochyta blight susceptibility,,,CO_365:0000171,Ascochyta blight susceptibility - Estimation,Estimation,"Observe the plant susceptibility to Ascochyta blight, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000174,CSpotSus_E_1to9,CSpot3,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000032,Chocolate spot susceptibility,Biotic stress trait,The plant susceptibility to Chocolate spot caused by the agent Botrytis fabae.,,CSpotSus,,Plant,Chocolate spot susceptibility,,,CO_365:0000173,Chocolate spot susceptibility - Estimation,Estimation,"Observe the plant susceptibility to Chocolate spot, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000176,FBNYVSus_E_1to9,FBNYV,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",10-janv-18,EN,Faba bean,CO_365:0000033,Faba bean necrotic Yellow virus susceptibility,Biotic stress trait,The plant susceptibility to faba bean necrotic yellow virus (FBNYV),,FBNYVsus,,Plant,Faba bean necrotic yellow virus susceptibility,,,CO_365:0000175,Faba bean necrotic yellow virus susceptibility-Estimation,Estimation,Observe the plant susceptibility to FBNYV† and rate it from immune/resistant to susceptible.,,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000178,FBYMVSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000034,Faba bean yellow mosaic virus susceptibility,Biotic stress trait,The plant susceptibility to faba bean yellow mosaic virus (FBYMV).,,FBYMVSus,,Plant,Faba bean yellow mosaic virus susceptibility,,,CO_365:0000177,Faba bean yellow mosaic virus susceptibility - Estimation,Estimation,"Observe the plant susceptibility to FBYMV, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000180,PMSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000035,Powdery Mildew susceptibility,Biotic stress trait,The plant susceptibility to powdery mildew caused by the agent Erysiphe polygoni.,,PMSus,,Plant,Powdery Mildew susceptibility,,,CO_365:0000179,Powdery Mildew susceptibility - Estimation,Estimation,"Observe the plant susceptibility to powdery mildew, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000182,RustSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000036,Rust susceptibility,Biotic stress trait,The plant susceptibility to rust caused by the agent Uromyces fabae.,,RustSus,,Plant,Rust susceptibility,,,CO_365:0000181,Rust susceptibility - Estimation,Estimation,"Observe the plant susceptibility to rust, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000184,SWeevSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000037,Seed weevil susceptibility,Biotic stress trait,The susceptibility to seed weevils.,,SWeevSus,,Seed,Seed weevil susceptibility,,,CO_365:0000183,Seed weevil susceptibility - Estimation,Estimation,"Observe the plant susceptibility to seed weevils, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000186,StmRotSus_E_1to9,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000038,Stem rot susceptibility,Biotic stress trait,The plant susceptibility to stem rot caused by the agent Sclerotinia spp.,,StmRotSus,,Plant,Stem rot susceptibility,,,CO_365:0000185,Stem rot susceptibility - Estimation,Estimation,"Observe the plant susceptibility to stem rot, and rate it from immune/resistant to susceptible.",,,CO_365:0000087,1-9 Susceptibility general scale,Ordinal,,,,,1= Resistant,4= Moderately resistant to tolerant,5= Tolerant,2= Resistant to moderately resistant,3= Moderately resistant,8= Moderately susceptible to susceptible,9= Susceptible,6= Tolerant to moderately susceptible,7= Moderately susceptible,
,CO_365:0000188,PH_M_cm,PLTH,Trial evaluation,,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000041,Plant height,Agronomical trait,The height of the plant.,,PH,,Plant,Height,,,CO_365:0000187,Plant height - Measurement,Measurement,"Measure plant height from ground to the tip of the plant. Usually measured near maturity, recorded as average of 10 plants.",,"Faba Bean Descriptors, IBPGR and ICARDA, Rome, 1985.",CO_365:0000088,cm,Numerical,,,,,,,,,,,,,,
,CO_365:0000190,BrnchLng_M_cm,,Trial evaluation,,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000042,Branch length,Morphological trait,The length of branch.,,BrnchLng,,Branch,Length,,,CO_365:0000189,Branch length - Measurement,Measurement,Measure the longest branch. Usually recorded when first pod changes colour.,,,CO_365:0000088,cm,Numerical,,,,,,,,,,,,,,
,CO_365:0000192,InterNodLng_M_cm,,Trial evaluation,,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000043,Internode length,Morphological trait,The length of internode.,,InterNodLng,,Internode,Length,,,CO_365:0000191,Internode length - Measurement,Measurement,Measure internode length.,,,CO_365:0000088,cm,Numerical,,,,,,,,,,,,,,
,CO_365:0000194,PdLng_M_cm,,Trial evaluation,,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000044,Pod length,Morphological trait,The length of pods.,,PdLng,,Pod,Length,,,CO_365:0000193,Pod length - Measurement,Measurement,Measure pod length and record it. Usually recorded as mean of five dry pods.,,,CO_365:0000088,cm,Numerical,,,,,,,,,,,,,,
,CO_365:0000196,Flw_date_ymd,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000006,Flowering time,Phenological trait,The timing of flowering.,,Flw,,Plant,Flowering time,,,CO_365:0000195,Flowering date - Estimation,Estimation,Record date of flowering when 50% of plants have flowered.,,,CO_365:0000089,Date (yymmdd),Time,,,,,,,,,,,,,,
,CO_365:0000198,Mat_FirstPd_ymd,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000007,Pod maturity time,Phenological trait,The timing of pods maturity.,,Mat,,Pod,Maturity time,,,CO_365:0000197,Pod maturity 90% date - Estimation,Estimation,"Record date of first pod maturity, when 50% of plants have at least first ripe pod.",,,CO_365:0000089,Date (yymmdd),Time,,,,,,,,,,,,,,
,CO_365:0000200,Emer_date_ymd,,"Nursery evaluation, Trial evaluation",,,,"ICARDA, IBP","Fouad Maalouf, Julian Pietragalla",15-Dec-2017,EN,Faba bean,CO_365:0000045,Emergence time,Phenological trait,"The timing of emergence, when the first seedling structure appears above the soil surface.",,Emer,,Plant,Emergence time,,,CO_365:0000199,Emergence date - Estimation,Estimation,Record date of emergence.,,,CO_365:0000089,Date (yymmdd),Time,,,,,,,,,,,,,,
